Name,City,Rating,Price Range,Number of Reviews,Filtered Cuisines
TWO (Two eat work cafe ),Paris,4.5,31.0,20.0,['French']
Sushi Star,Paris,4.0,18.0,79.0,['Japanese']
Gallery,Paris,3.5,39.0,129.0,['Italian']
kino,Paris,4.5,35.0,24.0,['Japanese']
Salon du Fromage HISADA,Paris,4.5,30.0,23.0,['French']
Le Beaumarchais,Paris,3.5,32.0,179.0,['French']
Yooma Urban Lodge,Paris,4.0,33.0,17.0,['French']
Le Messager,Paris,4.5,30.0,31.0,['French']
Le Safran,Paris,4.0,63.0,217.0,['French']
Chez Rita,Paris,4.5,,36.0,['French']
Les Trois Chocolats,Paris,5.0,13.0,7.0,"['French', 'Japanese']"
Salento Montmartre,Paris,5.0,30.0,6.0,['Italian']
Ma Douce Soeur,Paris,5.0,10.0,8.0,['French']
Api,Paris,5.0,34.0,5.0,['French']
Be Veggie,Paris,5.0,34.0,5.0,['French']
Saisons Fine Epicerie et Fromages d'Exception,Paris,5.0,37.0,5.0,['French']
De Carli,Paris,5.0,32.0,11.0,['Italian']
Ma' Lucia,Paris,5.0,39.0,6.0,['Italian']
Amici,Paris,5.0,34.0,5.0,['Italian']
Le grenier a Pain,Paris,4.5,17.0,13.0,['French']
Sakura Teppanyaki,Paris,4.0,13.0,49.0,['French']
Mais Oui Madame,Paris,4.5,31.0,12.0,['French']
Le Dauphin,Paris,3.5,31.0,233.0,['French']
Bar a Vins le Tout Monde,Paris,4.5,35.0,25.0,['French']
Le Cafe d'Avant,Paris,4.0,31.0,42.0,['French']
Le P'tit Bistrot,Paris,4.0,31.0,44.0,['French']
Capucine,Paris,4.0,33.0,60.0,['French']
Le Petit Cardinal,Paris,3.5,38.0,214.0,['French']
GABE - French Quality Hot Dog,Paris,4.0,10.0,62.0,['American']
L'orillon,Paris,4.0,19.0,21.0,['French']
Restaurant Tondo,Paris,4.0,62.0,59.0,"['Italian', 'French']"
Fuxia,Paris,3.5,31.0,186.0,['Italian']
Les Ambassadeurs,Paris,4.0,62.0,26.0,['French']
La Maison Bistrot,Paris,4.0,36.0,37.0,['French']
Pizzeria Pino,Paris,3.5,31.0,367.0,['Italian']
Biotiful Batignolles,Paris,4.0,35.0,58.0,['French']
L'epicuriste,Paris,4.0,32.0,161.0,['French']
Le Distrait,Paris,5.0,31.0,33.0,"['French', 'Italian']"
Lili's Brownies,Paris,4.0,14.0,53.0,['American']
Botak Cafe,Paris,4.0,37.0,137.0,['French']
Maison Marie,Paris,3.5,33.0,101.0,['French']
Jodhpur Palace,Paris,3.5,36.0,196.0,['Indian']
Bar a Burger - BAB,Paris,3.5,35.0,136.0,['American']
The Grilled Cheese Factory,Paris,3.5,15.0,184.0,['American']
Le Saint-Martin's,Paris,4.0,32.0,40.0,['French']
Il Pescatore,Paris,4.0,31.0,256.0,['Italian']
Apres,Paris,3.5,68.0,140.0,['French']
Les Cascades,Paris,3.5,32.0,179.0,['French']
Le Cafe Populaire,Paris,4.0,15.0,44.0,['French']
la cave cafe,Paris,4.0,38.0,85.0,['French']
Grenella,Paris,3.5,37.0,70.0,['Italian']
Mono Coco Sapori Italiani,Paris,4.5,11.0,25.0,['Italian']
Le Restaurant du Comptoir,Paris,4.5,38.0,46.0,['French']
L'Arbre Jaune,Paris,4.0,37.0,39.0,['French']
AL PICCOLO,Paris,4.5,39.0,53.0,['Italian']
Pastapapa,Paris,3.5,33.0,282.0,['Italian']
Maison Castro,Paris,4.5,,19.0,"['Italian', 'French']"
La Terrasse D'Italie,Paris,4.0,38.0,86.0,['French']
La Terrasse des Archives,Paris,3.5,30.0,182.0,['French']
Samrana,Paris,4.0,33.0,99.0,['Indian']
Palais de l'Himalaya,Paris,4.0,31.0,63.0,['Indian']
ADEMI,Paris,4.5,35.0,35.0,['Italian']
Trattoria Italiana,Paris,4.0,37.0,75.0,['Italian']
Cuisine l'E7,Paris,4.0,61.0,36.0,['French']
Villalys,Paris,3.5,30.0,120.0,['French']
Dame Tartine,Paris,3.5,31.0,302.0,['French']
Ganesha Corner,Paris,4.5,12.0,20.0,['Indian']
J'Go Drouot,Paris,3.5,35.0,284.0,['French']
L'Atelier Saisonnier,Paris,4.5,11.0,22.0,['French']
Casa Germain,Paris,3.5,34.0,68.0,['Italian']
L'Ecaille de la Fontaine,Paris,4.0,36.0,77.0,['French']
Le Bistrot du 15eme,Paris,4.0,35.0,59.0,['French']
Sohan Cafe,Paris,4.5,,8.0,['French']
Royal Madeleine,Paris,4.0,38.0,175.0,['French']
Higuma,Paris,3.5,16.0,214.0,['Japanese']
Le Petit Gaston,Paris,3.5,37.0,133.0,"['French', 'American']"
Les Glenan,Paris,3.5,35.0,95.0,['French']
Express Bar,Paris,4.0,30.0,111.0,['French']
Pacchio,Paris,4.5,,8.0,['French']
Restaurant Kyo Japonais,Paris,4.5,14.0,15.0,['Japanese']
La Source,Paris,3.5,36.0,383.0,['French']
Cote Sushi Vaugirard,Paris,4.0,39.0,67.0,['Japanese']
Satoshi,Paris,4.0,17.0,79.0,['Japanese']
Carmen Ragosta,Paris,4.5,33.0,33.0,['Italian']
Restaurant Haweli,Paris,4.5,31.0,22.0,['Indian']
Chez Ma Cousine,Paris,3.5,31.0,585.0,['French']
La pointe Drouot,Paris,4.0,35.0,68.0,['French']
Le Melisse,Paris,4.0,36.0,65.0,['French']
Rouge Lime,Paris,3.5,38.0,190.0,['French']
L' Esperance,Paris,4.0,17.0,26.0,['French']
Kinoko Sushi,Paris,4.0,38.0,44.0,['Japanese']
Sushi Nara,Paris,4.5,,22.0,['Japanese']
Cafe Saint Honore,Paris,3.5,34.0,256.0,['French']
L'epicerie Oliver Piton,Paris,4.5,35.0,19.0,['French']
L'Ecume Saint Honore,Paris,3.5,32.0,136.0,['French']
Studio 117,Paris,4.5,,42.0,['Italian']
Mister Garden,Paris,4.5,,32.0,['French']
Siempre,Paris,3.5,36.0,149.0,['French']
Le Lloyd's,Paris,4.0,32.0,35.0,['French']
Le Commerce,Paris,3.5,34.0,144.0,['French']
L'Escarmouche,Paris,4.0,37.0,52.0,['French']
Le Sherwood,Paris,4.0,35.0,81.0,['French']
L'auberge calabraise,Paris,4.0,34.0,62.0,['Italian']
Le Terminus Balard,Paris,3.5,32.0,145.0,['French']
La Caleche,Paris,4.0,38.0,60.0,['French']
CAPUCINE OPERA,Paris,4.0,39.0,33.0,['French']
Cafe Artcurial,Paris,4.0,60.0,205.0,['Italian']
Bistro BAB,Paris,4.0,32.0,91.0,['French']
Just'in,Paris,3.5,36.0,126.0,['French']
Les enfants de la balle,Paris,4.0,31.0,58.0,['French']
Chennai Dosa,Paris,4.0,18.0,29.0,['Indian']
La Plage Parisienne,Paris,3.5,64.0,522.0,['French']
La souris verte,Paris,4.0,36.0,81.0,['French']
Taj Mahal,Paris,3.5,33.0,183.0,['Indian']
L'Arlequin Cafe,Paris,3.5,33.0,155.0,['French']
L'Inevitable,Paris,4.5,,27.0,['French']
Pataques,Paris,4.0,34.0,110.0,['French']
Toit Terrasse Molitor,Paris,3.5,36.0,271.0,['French']
La Terrasse de Lyon,Paris,3.5,36.0,33.0,['French']
Peniche Le Grand Bleu,Paris,4.0,68.0,29.0,['French']
Topknot Cafe,Paris,4.5,31.0,26.0,['French']
Au Rendez-Vous Des Artistes,Paris,3.5,35.0,111.0,['French']
Chez Antoine,Paris,4.5,,34.0,['French']
Le Provencal,Paris,4.0,,22.0,['French']
Cafe l'Atlantique,Paris,3.5,34.0,64.0,['French']
Le Central,Paris,4.0,34.0,105.0,['French']
Le Relais de L'Entrecote,Paris,3.5,30.0,31.0,['French']
Bistrot Renaissance,Paris,3.5,38.0,227.0,['French']
Pizzeria San Marino,Paris,4.0,,15.0,['Italian']
Bombona,Paris,5.0,32.0,5.0,['Italian']
Pietro Ristaurante,Paris,3.5,30.0,117.0,['Italian']
Aida,Paris,4.5,66.0,79.0,['Japanese']
Le Mesnil Restaurant,Paris,3.5,39.0,68.0,['French']
Le Marivaux,Paris,3.5,31.0,288.0,['French']
L'autre etoile,Paris,4.5,15.0,37.0,['French']
Jardin D'Hiver,Paris,4.0,66.0,18.0,['French']
Le Cardinal,Paris,4.0,33.0,111.0,"['Italian', 'French']"
Folie's cafe,Paris,3.5,34.0,190.0,['French']
Yumiko,Paris,4.0,39.0,63.0,['Japanese']
DS Cafe Niel,Paris,4.0,39.0,63.0,"['French', 'American']"
Le 36 Corneil,Paris,4.0,33.0,61.0,['French']
Bar OFF Paris Seine,Paris,3.5,33.0,118.0,['French']
Boulangerie BASSO,Paris,4.5,13.0,10.0,['French']
L'Hortensia,Paris,3.5,31.0,162.0,['French']
Creperie de Pont Aven,Paris,3.5,34.0,149.0,['French']
Les Vins des Dames,Paris,4.0,31.0,80.0,['French']
Honest-Lawyer,Paris,4.0,30.0,78.0,['French']
Yann Couvreur Patisserie,Paris,4.0,,10.0,['French']
Le Tire-Bouchon,Paris,4.0,32.0,31.0,['French']
Restaurant Kameya,Paris,4.5,32.0,13.0,['Japanese']
Pizza Nellie,Paris,4.0,30.0,84.0,['Italian']
Georges,Paris,3.5,61.0,550.0,['French']
Cafe des Lettres,Paris,3.5,38.0,133.0,['French']
Gossip Cafe,Paris,3.5,33.0,121.0,['French']
Saveurs & Co,Paris,4.5,10.0,20.0,['French']
L'Eventail,Paris,4.0,34.0,64.0,['French']
La Mercerie,Paris,4.0,33.0,82.0,['French']
Le Pain Quotidien Saint Lazare,Paris,3.5,39.0,196.0,['French']
Le Zephyr,Paris,3.0,31.0,141.0,['French']
Restaurant New Dehli,Paris,4.0,30.0,56.0,['Indian']
Les Domaines Qui Montent Voltaire,Paris,4.5,31.0,40.0,['French']
Tokyo Osaka,Paris,4.5,,8.0,['Japanese']
Phorrito,Paris,4.5,36.0,8.0,['Mexican']
Murphy's House,Paris,3.5,38.0,86.0,['French']
Rose The,Paris,4.0,32.0,34.0,['French']
Al Solito Posto,Paris,3.5,33.0,127.0,['Italian']
Au Bistro Cardinet,Paris,4.0,32.0,35.0,['French']
Morny,Paris,4.0,32.0,53.0,['French']
Fuxia,Paris,3.5,35.0,464.0,['Italian']
Les Trois Royaumes,Paris,4.0,35.0,46.0,['Italian']
La Maree Passy,Paris,4.0,33.0,160.0,['French']
Caffe Corto,Paris,4.5,13.0,18.0,['Italian']
Ristorante Del Arte,Paris,3.5,32.0,181.0,['Italian']
Le Champ des Delices,Paris,4.5,17.0,22.0,['French']
La Famiglia di Rebellato,Paris,4.0,36.0,162.0,['Italian']
la mere lachaise,Paris,3.5,39.0,141.0,['French']
Des Cocottes Et du Gratin,Paris,4.5,13.0,13.0,['French']
Le P'tit Lecourbe,Paris,4.0,33.0,59.0,['French']
Paris Madere,Paris,3.5,35.0,154.0,['French']
Giovanna,Paris,5.0,,7.0,['Italian']
Au Bistro,Paris,4.0,39.0,55.0,['French']
La Bonace,Paris,4.5,37.0,14.0,['French']
Le Reynou,Paris,4.0,38.0,37.0,['French']
Le Champollion,Paris,4.0,36.0,83.0,['French']
Cafe Le Capitole,Paris,3.5,36.0,88.0,['French']
Lounge Bar View Rooftop,Paris,4.5,33.0,11.0,['French']
Brasserie Le Nesle,Paris,4.0,38.0,64.0,['French']
Portobello,Paris,4.0,33.0,42.0,['Italian']
Twenty Peas,Paris,4.0,37.0,45.0,['French']
L'ECUMOIR,Paris,4.0,30.0,44.0,['French']
Le Relais Haussmann,Paris,4.0,31.0,64.0,['French']
Hemaru,Paris,4.0,39.0,52.0,['Japanese']
Cafe Royal Cadet,Paris,4.0,32.0,59.0,['French']
L’Instant Partage,Paris,5.0,18.0,13.0,['French']
Toyotaka,Paris,4.0,37.0,29.0,['Japanese']
Les Philanthropes,Paris,5.0,15.0,14.0,['French']
L'Amuse Gueule,Paris,3.5,38.0,108.0,['French']
Del Papa,Paris,3.5,37.0,321.0,['Italian']
Camarade Boris,Paris,3.5,37.0,130.0,['French']
Le Bar a Huitres Ternes,Paris,3.5,66.0,377.0,['French']
Aux 3 Passages,Paris,4.0,30.0,124.0,['French']
Le Parme,Paris,4.5,35.0,35.0,['French']
Maison Barth's,Paris,4.5,30.0,49.0,['French']
la chope champerret,Paris,3.5,31.0,52.0,['French']
Au Coin Pasteur,Paris,4.0,33.0,93.0,['French']
Momidji,Paris,4.5,,15.0,['Japanese']
il suppli paris,Paris,4.0,38.0,175.0,['Italian']
Le Petit Keller,Paris,4.0,39.0,35.0,"['French', 'Japanese']"
A La Francaise,Paris,4.5,39.0,40.0,['French']
Hokkaido,Paris,4.0,34.0,76.0,['Japanese']
L'Ebeniste du Vin,Paris,4.0,35.0,65.0,['French']
The Great Canadian Pub,Paris,3.5,37.0,224.0,['American']
Le Diplomate,Paris,4.0,32.0,33.0,['French']
Bel-Ami,Paris,4.5,35.0,16.0,['French']
Villa Murat,Paris,4.0,30.0,28.0,['Italian']
Aux Petits Joueurs,Paris,4.0,35.0,62.0,['French']
Cafe les ecrivains,Paris,4.0,39.0,76.0,['French']
Addict Factory,Paris,4.5,37.0,14.0,"['French', 'American']"
Bistrot d'Edmond,Paris,3.5,30.0,159.0,['French']
Bistrot Favart,Paris,4.0,39.0,84.0,['French']
Cafe de la Poste,Paris,4.0,36.0,60.0,['French']
La Cuizine,Paris,4.0,33.0,78.0,['French']
Il Pinocchio,Paris,3.5,35.0,88.0,['Italian']
La Rotonde Restaurant,Paris,3.5,30.0,205.0,['French']
Cinecitta,Paris,3.5,34.0,142.0,['Italian']
la cave drouot,Paris,4.0,33.0,20.0,['French']
Cafe La Ruche,Paris,4.0,39.0,69.0,['French']
Isola La Cantine Litteraire,Paris,5.0,17.0,6.0,['Italian']
Casa Botticelli,Paris,3.5,37.0,59.0,['Italian']
Dakota,Paris,4.0,,14.0,['French']
La Piccolina,Paris,4.0,36.0,83.0,['Italian']
Le Verre Taquin,Paris,4.5,39.0,34.0,['French']
Cafe Delmas,Paris,3.0,38.0,379.0,['French']
Zen,Paris,4.0,30.0,21.0,['Japanese']
Sapporo,Paris,3.5,19.0,178.0,['Japanese']
Verdi,Paris,3.5,36.0,118.0,['Italian']
P Cantine Respectueuse,Paris,4.5,17.0,12.0,['French']
La Placette Paris,Paris,4.0,,27.0,['French']
L'Alimentari,Paris,4.0,30.0,162.0,['Italian']
FUTAKE,Paris,4.5,35.0,55.0,['Japanese']
Le Dix,Paris,3.5,39.0,101.0,['French']
Emporio Armani Ristorante,Paris,5.0,67.0,6.0,['Italian']
Madras Cafe,Paris,4.0,19.0,93.0,['Indian']
Pizza Tivoli,Paris,3.5,33.0,454.0,['Italian']
Pret A Manger,Paris,4.0,38.0,23.0,['French']
La Robe & La Mousse,Paris,5.0,30.0,6.0,['French']
Hanaza,Paris,5.0,33.0,6.0,['Japanese']
Bagel Day'S,Paris,5.0,10.0,23.0,['American']
La Table de Botzaris,Paris,4.0,60.0,144.0,['French']
Le Royal 17,Paris,5.0,19.0,10.0,['French']
Les Relais d’Alsace Taverne Karlsbrau,Paris,3.5,35.0,240.0,['French']
Bistrot Le Square,Paris,4.0,30.0,38.0,['French']
Les Novices,Paris,3.5,39.0,130.0,['French']
Brasserie le Terminus,Paris,4.0,36.0,72.0,['French']
Aux 100 Kilos,Paris,3.5,30.0,129.0,['French']
La Grisette,Paris,4.0,35.0,55.0,['French']
Mooris,Paris,4.5,32.0,9.0,['French']
La Table du VII,Paris,4.0,32.0,24.0,['French']
Cosmos,Paris,4.0,38.0,63.0,['French']
L'Adjuge,Paris,4.5,67.0,43.0,['French']
Les Flibustiers,Paris,5.0,,7.0,['French']
Mayya creperie,Paris,4.5,30.0,6.0,"['French', 'Japanese']"
Cafe du Musee,Paris,4.0,32.0,48.0,['French']
Le Grill Astier,Paris,4.5,36.0,9.0,['French']
Les Entretiens,Paris,4.0,36.0,27.0,['French']
Le Peschadoires,Paris,4.5,35.0,17.0,['French']
Le Parisien,Paris,4.0,30.0,46.0,['French']
Orient Extreme St Germain,Paris,3.5,69.0,93.0,['Japanese']
L'Envie,Paris,4.0,38.0,120.0,['French']
Le Bar a Sandwich,Paris,5.0,13.0,7.0,['French']
Cesar Ristorante Italiano,Paris,4.0,,17.0,['Italian']
Baci,Paris,5.0,38.0,6.0,['Italian']
La Table de l'Ebeniste,Paris,4.0,64.0,35.0,['French']
Comptoir de l'europe,Paris,3.5,30.0,140.0,['French']
21 Martorell,Paris,4.5,35.0,59.0,['French']
Hanawa Teppanyaki,Paris,3.5,62.0,131.0,['Japanese']
Dacouar,Paris,4.5,36.0,44.0,['French']
Cafe Pouchkine,Paris,4.0,,25.0,['French']
La Chambre aux Oiseaux,Paris,4.0,36.0,145.0,['French']
La Petite Bretonne,Paris,4.5,31.0,6.0,['French']
Bi Good,Paris,5.0,11.0,6.0,"['Italian', 'French']"
Mini Festin,Paris,4.5,37.0,188.0,"['Italian', 'French']"
Dalloyau,Paris,4.0,63.0,80.0,['French']
R-Wan,Paris,3.5,38.0,97.0,['Italian']
Friends & Family Restaurant,Paris,4.5,61.0,10.0,['French']
Koyuki,Paris,4.5,35.0,27.0,['Japanese']
Villa del padre,Paris,4.0,37.0,101.0,['Italian']
Fuji Tomy,Paris,4.0,31.0,26.0,['Japanese']
Mangiamo Italiano,Paris,4.0,14.0,29.0,['Italian']
Restaurant Panache,Paris,4.0,16.0,25.0,['Italian']
Tokyotori,Paris,4.0,19.0,33.0,['Japanese']
Sukoshi,Paris,3.5,31.0,50.0,['Japanese']
Beccuti Bar,Paris,5.0,,5.0,['Italian']
Little Bakery,Paris,4.5,14.0,17.0,['French']
Chez Ttotte,Paris,4.0,37.0,22.0,['French']
Le Cafe M,Paris,4.0,68.0,62.0,['French']
Shah Jahan,Paris,4.5,35.0,23.0,"['Mexican', 'Indian']"
Taiyaki Paris,Paris,4.5,14.0,7.0,['Japanese']
Salon de The,Paris,4.5,33.0,34.0,['French']
Les Princes,Paris,3.5,30.0,149.0,['French']
L'Ami Georges,Paris,3.5,35.0,92.0,['French']
La Cabane de Cape Cod,Paris,5.0,34.0,13.0,['French']
Pret A Manger,Paris,4.0,36.0,35.0,['French']
Chez Alain,Paris,4.0,33.0,33.0,['French']
Viola,Paris,3.5,34.0,141.0,['Italian']
Moutarde Street,Paris,3.5,30.0,225.0,['American']
Le Prevoyant,Paris,3.5,39.0,88.0,['French']
Pere Fouettard,Paris,3.5,35.0,387.0,['French']
Arlecchino,Paris,3.5,39.0,73.0,['Italian']
Breizh Cafe,Paris,3.5,39.0,57.0,['French']
Villa Positano,Paris,4.5,,8.0,['Italian']
Le Comptoir des Saint-Peres,Paris,3.5,31.0,135.0,['French']
Mandarin de paris,Paris,4.5,35.0,22.0,['French']
L'Excuse Bar Brasserie,Paris,4.0,36.0,39.0,['French']
Burger N Juice,Paris,4.5,30.0,7.0,"['French', 'American']"
La Donna,Paris,4.0,30.0,15.0,['Italian']
Cafe La Colonnade,Paris,3.5,38.0,77.0,['French']
L'Artisan du Burger,Paris,3.5,36.0,319.0,"['French', 'American']"
Le P'tit Zinc,Paris,4.0,10.0,33.0,['French']
Dagorno,Paris,4.5,37.0,29.0,['French']
La Crepe En l'Isle,Paris,4.0,33.0,105.0,['French']
Le relais du bois,Paris,4.0,30.0,68.0,['French']
Ernest,Paris,3.5,36.0,122.0,['French']
Le Guersant,Paris,4.0,34.0,31.0,['French']
La Madonnina,Paris,3.5,39.0,92.0,['Italian']
Shalini,Paris,4.5,10.0,22.0,['Indian']
Au Va et Vient,Paris,4.0,33.0,61.0,['French']
Le Comptoir du 5eme,Paris,3.5,34.0,199.0,['French']
La Marina,Paris,4.5,35.0,16.0,['Japanese']
Restaurant Jardin Notre Dame,Paris,3.5,36.0,177.0,['French']
Lyna Ristorante,Paris,4.0,67.0,62.0,['Italian']
Dalea,Paris,3.5,36.0,93.0,['French']
Top Sushi,Paris,4.0,33.0,16.0,['Japanese']
Crep'ile,Paris,4.5,19.0,8.0,['French']
Le Genie Sous Les Etoiles,Paris,4.0,37.0,20.0,['French']
Art bistro,Paris,3.5,36.0,77.0,['French']
Ker Juliette,Paris,4.5,39.0,13.0,['French']
Le Terroir est Dans le Pre,Paris,4.5,14.0,39.0,['French']
Bombolo',Paris,4.0,33.0,78.0,['Italian']
Les Fontaines,Paris,3.5,37.0,155.0,['French']
Le Rugby,Paris,4.0,18.0,36.0,['French']
Wakoya,Paris,4.5,32.0,9.0,['Japanese']
Pietro,Paris,4.0,34.0,129.0,['Italian']
Asahi,Paris,4.0,38.0,58.0,['Japanese']
La Cuisine,Paris,4.5,13.0,17.0,['French']
Canon des Gobelins,Paris,3.5,39.0,157.0,['French']
Le Greffulhe,Paris,3.5,34.0,183.0,['French']
O'Zaromes,Paris,4.0,39.0,35.0,['French']
L'Angle,Paris,4.0,30.0,85.0,['French']
Il Conte,Paris,3.5,30.0,95.0,['Italian']
Restaurant japonais Ai,Paris,4.0,31.0,29.0,['Japanese']
Le Grand Cerf,Paris,3.5,33.0,143.0,['French']
Le Brasier,Paris,3.5,13.0,38.0,['French']
Restaurant Da Alberto,Paris,4.0,30.0,93.0,['Italian']
Le Foyer de Chaillot,Paris,4.0,32.0,45.0,['French']
IL Piccolo,Paris,4.0,19.0,20.0,['Italian']
Le Relais du Vin,Paris,4.0,19.0,52.0,['French']
Cafe Le Triomphe,Paris,3.5,38.0,96.0,['French']
Formaticus,Paris,4.0,35.0,10.0,['French']
la Karambole,Paris,4.0,38.0,42.0,['French']
Antoine de Montmartre,Paris,4.0,39.0,79.0,['French']
Le Bar Long,Paris,3.5,66.0,87.0,['French']
Ogimi,Paris,3.5,13.0,111.0,['Japanese']
Label Ferme,Paris,4.0,19.0,20.0,['French']
Le Berkeley,Paris,3.5,69.0,369.0,['French']
Yuzu,Paris,4.0,35.0,63.0,['Japanese']
KVK,Paris,4.0,31.0,83.0,['Italian']
Shokado,Paris,4.0,33.0,44.0,['Japanese']
Coffee Parisien,Paris,3.5,34.0,300.0,['American']
Cafe Montparnasse,Paris,4.0,35.0,20.0,['French']
Les Chimeres,Paris,4.0,36.0,136.0,['French']
Alba Ristorante,Paris,4.5,30.0,5.0,['Italian']
Pizza Trionfo La Bedaine,Paris,4.0,35.0,130.0,"['Italian', 'French']"
Casa Gardelli,Paris,5.0,19.0,9.0,['Italian']
Paisano epicerie,Paris,5.0,35.0,16.0,['Italian']
Automne,Paris,5.0,65.0,4.0,['French']
Le Patio Opera,Paris,3.5,35.0,217.0,"['French', 'Italian']"
borgo paris,Paris,3.5,39.0,209.0,['Italian']
L'institut,Paris,4.0,35.0,64.0,['French']
La Focacceria des Vitelloni,Paris,4.0,36.0,60.0,['Italian']
Pancake Sisters,Paris,4.5,31.0,9.0,"['French', 'American']"
Banhmila,Paris,4.5,39.0,13.0,['French']
Le Chalet des Iles Daumesnil,Paris,3.5,37.0,304.0,['French']
Cote pizza,Paris,4.0,39.0,83.0,['Italian']
Pizzeria Pernety,Paris,4.0,12.0,61.0,['Italian']
Le Petit Matieu,Paris,4.0,33.0,18.0,['French']
Cafe de Paris,Paris,4.0,35.0,58.0,['French']
Tsuru,Paris,4.5,30.0,18.0,['Japanese']
Le Camondo,Paris,3.5,35.0,104.0,['French']
A Cote le Bar a Vins,Paris,4.5,36.0,9.0,['French']
Le Preum's,Paris,4.0,35.0,53.0,['French']
Bar Atrium,Paris,4.0,39.0,27.0,['French']
Matchan,Paris,4.0,36.0,59.0,['Japanese']
Pizza momo,Paris,3.5,13.0,184.0,['Italian']
Belushi's,Paris,3.5,17.0,250.0,['American']
Sancerre,Paris,4.0,30.0,46.0,['French']
Pierre Oteiza,Paris,4.5,,10.0,['French']
La Petite Rotonde,Paris,3.5,37.0,66.0,['French']
Grive,Paris,4.5,,7.0,['French']
Le Pop-Up du Label,Paris,4.0,39.0,66.0,['French']
Bistrot Clara,Paris,4.0,37.0,17.0,['French']
Il Palazzo,Paris,4.0,33.0,57.0,['Italian']
La Perla,Paris,3.5,38.0,230.0,['Mexican']
Le Bistro du Parc,Paris,4.5,12.0,22.0,['French']
Ristorante Prima,Paris,4.0,,33.0,['Italian']
Bistrot du 9eme,Paris,3.5,36.0,129.0,['French']
Tokki restaurant,Paris,4.5,,27.0,['Japanese']
La maison du Sake,Paris,3.5,64.0,80.0,['Japanese']
La Maison de la Mozzarella,Paris,4.0,17.0,46.0,['Italian']
Le Renoir,Paris,4.5,30.0,33.0,['French']
Yamato Restaurant,Paris,4.5,18.0,27.0,['Japanese']
Le Barbes,Paris,4.0,31.0,39.0,['French']
La Seine Cafe,Paris,4.0,33.0,26.0,['French']
Le Gay lussac,Paris,4.0,31.0,66.0,['French']
village de l'inde,Paris,4.0,37.0,37.0,['Indian']
La Pointe du Groin,Paris,3.5,37.0,190.0,['French']
180,Paris,4.0,,41.0,['French']
Palais des Rajpout,Paris,4.0,19.0,37.0,['Indian']
Pause Sushi,Paris,4.5,34.0,13.0,['Japanese']
Le Magenta,Paris,4.0,32.0,83.0,['French']
La Favorite,Paris,3.5,31.0,542.0,"['French', 'American']"
Cafe Le Victor Hugo,Paris,3.5,32.0,208.0,['French']
Michelangelo,Paris,4.0,30.0,54.0,['Italian']
Le Relais du 15eme Iran Cera,Paris,4.0,34.0,91.0,['French']
Le Rajasthan,Paris,4.0,38.0,43.0,['Indian']
Le Bouquet de Grenelle,Paris,3.5,30.0,201.0,['French']
Le Paradis des Amis,Paris,4.5,31.0,9.0,['French']
Isla Calaca,Paris,4.0,32.0,41.0,['Mexican']
Yooki Sushi Port Royal,Paris,4.5,,13.0,['Japanese']
Chez Aldo Cafe,Paris,3.5,31.0,60.0,['French']
Com’ a la Maison,Paris,4.5,32.0,10.0,['French']
Restaurant Le Balcon,Paris,3.5,65.0,217.0,['French']
Hippopotamus,Paris,3.5,34.0,148.0,['French']
Cantine Volta,Paris,5.0,16.0,9.0,['French']
Le Quartier General,Paris,4.0,11.0,12.0,['French']
Colonna,Paris,3.5,31.0,138.0,['Italian']
Le Water Bar Colette,Paris,4.0,39.0,69.0,['French']
Les Voisins,Paris,4.5,17.0,18.0,['French']
Il Brigante,Paris,3.5,30.0,299.0,['Italian']
Esens'All,Paris,4.5,64.0,317.0,['French']
Mon Petit Poulet,Paris,4.0,19.0,21.0,['French']
L'Elysee Saint Honore,Paris,4.0,38.0,30.0,['French']
Madame Mozzarella,Paris,4.5,16.0,29.0,['Italian']
La Cantine de Quentin,Paris,4.5,30.0,7.0,['French']
L'instant by le Paris,Paris,4.0,38.0,35.0,['French']
Auberge Saint Augustin,Paris,4.0,39.0,59.0,['French']
Le Regal de TiTi,Paris,4.0,35.0,60.0,['French']
Retro,Paris,4.0,31.0,35.0,['French']
Paul,Paris,4.0,18.0,23.0,['French']
La Chope de Corentin,Paris,4.0,39.0,49.0,['French']
La Chaumiere en l'Ile,Paris,3.5,34.0,283.0,['French']
Chez Aline,Paris,4.0,34.0,19.0,['French']
Brasserie Relais Madeleine 9 rue chevallier saint george,Paris,3.5,30.0,109.0,['French']
Naoko Biot,Paris,3.5,11.0,43.0,['Japanese']
Les Frenchy's,Paris,4.5,33.0,6.0,['American']
O'Breizh,Paris,4.0,39.0,80.0,['French']
Les 3 Garcons,Paris,3.5,32.0,226.0,['French']
Chez Kelly,Paris,3.5,19.0,161.0,['French']
Le Tambour D'arcole,Paris,3.5,35.0,152.0,['French']
Bert's,Paris,4.0,18.0,64.0,['French']
La P'tite Charonne,Paris,4.0,39.0,11.0,['French']
Cafe Canaille,Paris,4.0,30.0,158.0,['French']
Yoshida,Paris,4.5,30.0,28.0,['Japanese']
Le Pavillon,Paris,4.0,35.0,72.0,['French']
KAZ BAR,Paris,4.5,37.0,12.0,['French']
Le Bar Du Caveau,Paris,3.5,32.0,23.0,['French']
Mugler Follies,Paris,4.5,63.0,68.0,['French']
Le Florentin,Paris,3.5,32.0,118.0,['French']
